"image-wrapper href","ls-is-cached src","discounted-badge","product-discount","d-flex href 2","col-12","col-12 href","col-12 2","mr-1","product-price-not-discounted","product-price","w-100 href","d-none","lazyloaded src","out-of-stock"
"https://www.cnc-marketi.com/urun/pabuc-baglanti-parcasi-80x80-m16","","%","0","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/1108/bcb1a587b1678d6d50d69656c3b42a0575ea3d67e79fe36448d56a1ba2ff670c282d3298c695f6ef0e38821b77cd9e06","Probotsan Cnc Makine A.ş","https://www.cnc-marketi.com/probotsan-cnc-makine-a","Pabuç Bağlantı Parçası 80X80 M16","TL","65,32","65,32","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/pabuc-baglanti-parcasi-90x90-m12","","%","0","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/1109/1b2c6e697d79cd8357f29946dd0f64a7861e26a736f59b01bb5112a1f0e137e5762a0f9e118900886d57965a8ce5f85a","Probotsan Cnc Makine A.ş","https://www.cnc-marketi.com/probotsan-cnc-makine-a","Pabuç Bağlantı Parçası 90X90 M12","TL","65,84","65,84","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/pabuc-baglanti-parcasi-90x90-m16","","%","0","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/1110/9c3ee2fefaee3d33c259f48879a2322426e8bf412768dd8a554dc4a00883e8668c8d865f172dc8af670b4d3bddffde9e","Probotsan Cnc Makine A.ş","https://www.cnc-marketi.com/probotsan-cnc-makine-a","Pabuç Bağlantı Parçası 90X90 M16","TL","65,84","65,84","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/35x140-duz-ek-saci-6-mm","","%","40","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/327/23bc8bb525e0a71e355379ee610b941af806a8f1965d63e0a4b82a08c21320876034e008190e34a8dc81e03a4313db29","Promertech","https://www.cnc-marketi.com/mrk","35X140 Düz Ek Sacı Ø6 mm","TL","266,98","160,19","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/40l-cok-amacli-l-7","","%","40","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/354/57b3df371f820beb39d4668ab6afc834bc8ec684c040d1c6ae01dd9cb45c789a2427e71d3e07af79dd54db4452c60922","Promertech","https://www.cnc-marketi.com/mrk","40L Çok Amaçlı LØ7","TL","266,98","160,19","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/55x140-duz-ek-saci-6-mm","https://cncmarketi.tsoftstatic.com/urun55x140-duz-ek-saci-6-mm-9520-44-O.jpg","%","30","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/449/de428ae1c165cac0da573fa32889b95db0717e1481eb0bdfea9d8071532a951b2f949e74e6d9683162e1bfd6fdec280b","Promertech","https://www.cnc-marketi.com/mrk","55X140 Düz Ek Sacı Ø6 mm","TL","213,58","149,51","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/bk15-yatak-baglama-saci","https://cncmarketi.tsoftstatic.com/urunbk15-yatak-baglama-saci-9633-54-O.jpg","%","40","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/545/f69e5a35e51a0cc2c778c6793b71430e397f54e2ff6c8621e43cde7aceb0ca9e0bbd6eb800396eaf801b8105fa054952","Promertech","https://www.cnc-marketi.com/mrk","BK15 YATAK BAĞLAMA SACI","TL","266,98","160,19","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/cok-amacli-destek-saci-90-mm","https://cncmarketi.tsoftstatic.com/uruncok-amacli-destek-saci-90-mm-9683-57-O.jpg","%","40","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/576/689edb2fa942c3c43357b5743b280639becf12859a2655e2b292ce971909573768fe035379c9f4bf37c161b4e0ecb022","Promertech","https://www.cnc-marketi.com/mrk","Çok Amaçlı Destek Sacı 90 mm","TL","266,98","160,19","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/joker-yatak-baglama-saci-federli","https://cncmarketi.tsoftstatic.com/urunjoker-yatak-baglama-saci-federli-9878-76-O.jpg","%","40","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/769/a370534e210b16e9d15bc14ed9c5baa56c7936699116e66a83b9cbc9bb0475f6148d64cb6dbadcfae9e0c9c86d149da1","Promertech","https://www.cnc-marketi.com/mrk","Joker Yatak Bağlama Sacı Federli","TL","320,37","192,22","javascript:void(0);","Sepete Ekle","",""
"https://www.cnc-marketi.com/urun/kare-baglanti-saci-80x80","https://cncmarketi.tsoftstatic.com/urunkare-baglanti-saci-80x80-9887-77-O.jpg","%","40","https://www.cnc-marketi.com/srv/service/content-v5/sub-folder/3/1004/quick-view/770/e83a4ed1af4e317edad466190009fdff675516e05d7b12bc6110bb7369b41211a343e66e3afca55683b260ed512cebf7","Promertech","https://www.cnc-marketi.com/mrk","Kare Bağlantı Sacı 80x80","TL","213,58","128,15","javascript:void(0);","Sepete Ekle","",""
